fitted,residual,studentized_residual
0.04113929122806155,-0.000616600490998008,-1.0000000005182628
0.0777331735317138,0.000616600490314187,0.9999999994826598
0.03169369128847953,0.0006166004902834893,0.999999999332949
0.0413624797216788,0.000616600490283073,0.9999999993611707
0.03101822231185706,0.0006166004902995043,0.9999999994647449
0.027681909613966264,-0.0006166004910611415,-1.0000000006885066
0.0578940112648038,-0.0006166004909990142,-1.000000000610642
0.055092354746897575,-0.0006166004910197545,-1.0000000005377199
