,recall_target,threshold,precision,recall
0,0.5,0.31294959783554077,0.1111111111111111,0.5714285714285714
1,0.6,0.22147704660892487,0.09420289855072464,0.9285714285714286
2,0.7,0.22147704660892487,0.09420289855072464,0.9285714285714286
